Exhibit Category	Exhibit Subcategory (if applicable)	Image Filename	XML Filename	Artist Name	Active Dates	Publication Date	Creation Date	Format	Donor	Location	Rights	Description
Photography		MS0827-P-Crevasse-1902.jpg	MS0827-P-Crevasse-1902.xml	[Crevasse Formation in Illecillwaet Glacier, Selkirk Mountains, Alberta, Canada]	Detroit Photographic Co., Jackson, William Henry, 1843-1942	-	1902	Photochroms	MSS0827, Howard Gottlieb and William H. Jackson Collection	Vanderbilt University Special Collections	Public Domain	The transcontinental Canadian Pacific Railway and the great hotels the firm built changed how people saw the mountains. Once considered a barrier to progress, the mountains were now viewed by many as a major tourist attraction. Canadian Pacific Railway’s Glacier House Hotel opened near the glacier’s terminus in 1885. The mountains were widely promoted after Glacier National Park opened in 1886 by Swiss guides working at the hotel and in exhibits and books. The glacier’s name means “big water” in the Okangan language.
Photography		MS0827-P-Erie_Canal-1900.jpg	MS0827-P-Erie_Canal-1900.xml	[Erie Canal at Salina St., Syracuse NY]	Detroit Photographic Co., Jackson, William Henry, 1843-1942	-	1900	Photochroms	MSS0827, Howard Gottlieb and William H. Jackson Collection	Vanderbilt University Special Collections	Public Domain	Built from 1817 to 1825, the 363-mile Erie Canal connected the Great Lakes with the Hudson River, making New York the Atlantic port for midwestern crops, meat and goods. The reduced shipping costs spurred New York’s economic explosion in the 1830s and allowed easy internal migration. Smaller Oswego Canal connects Erie Canal with Lake Ontario and the Erie Canal cuts through downtown Syracuse and continues to Buffalo on the shores of Lake Erie.
Photography		MS0827-P-Gettysburg-1903.jpg	MS0827-P-Gettysburg-1903.xml	[High Water Mark at Gettysburg, PA]	Detroit Photographic Co., Jackson, William Henry, 1843-1942	-	1903	Photochroms	MSS0827, Howard Gottlieb and William H. Jackson Collection	Vanderbilt University Special Collections	Public Domain	The three-day battle in 1863 produced the greatest bloodshed of the Civil War. Monuments, tours, and photographs were produced rapidly to commemorate the fallen. The memorial cemetery opened in 1864. John Batchelder designed this 1892 monument and wrote Gettysburg: What to See and How to See It in 1873. In 1891, the Pennsylvania Railroad sold tourist packages that included Gettysburg. In 1895, the battlefield became a National Military Park with 600 acres and 320 monuments to Federal troops.
Photography		MS0827-P-Havana_Cuba-1900.jpg	MS0827-P-Havana_Cuba-1900.xml	[Palacio Del Gobierno General, Habana, Cuba]	Detroit Photographic Co., Jackson, William Henry, 1843-1942	-	1900	Photochroms	MSS0827, Howard Gottlieb and William H. Jackson Collection	Vanderbilt University Special Collections	Public Domain	Exotic foreign locations--Cuba, Buenos Aires, Moscow, Ceylon--formed part of the Detroit Photographic Company’s images. The company sold images across multiple formats as postcards, photochroms, and sets of lantern slides. "Scenic and Architectural Views" and "Marine Views" were sold in hand-colored and black-and-white formats, all “combin[ing] the truthfulness of a photograph with the color and richness of an oil painting.”
Photography		MS0827-P-Lick_Observatory-1902.jpg	MS0827-P-Lick-Observatory-1902.xml	[View of Lick Observatory, Mt. Hamilton, CA]	Detroit Photographic Co., Jackson, William Henry, 1843-1942	-	1902	Photochroms	MSS0827, Howard Gottlieb and William H. Jackson Collection, Folder 1	Vanderbilt University Special Collections	Public Domain	Barnard moved to California in 1887 to inaugurate the new observatory at Mount Hamilton near San Jose. He discovered the first non-Galilean moon of Jupiter, Amalthea, in September 1892, over 275 years after Galileo's discoveries. Observatory staff fought over access to the 36-inch telescope, making working conditions difficult. Barnard moved to Yerkes Observatory in Williams Bay, Wisconsin, in 1895 with an astronomy appointment at the University of Chicago.
Photography		MS0827-P-Ophir_Roses-1902.jpg	MS0827-P-Ophir_Roses-1902.xml	[Gold of Ophir Roses Carmelita, Pasadena, California]	Detroit Photographic Co., Jackson, William Henry, 1843-1942	-	1902	Photochroms	MSS0827, Howard Gottlieb and William H. Jackson Collection	Vanderbilt University Special Collections	Public Domain	Like postcards, photochrom prints appealed to consumers as souvenirs of landscapes, tourist attractions, and idealized locales. Carmelita Garden in Pasadena showcased plants from around the world, all seen thriving in Southern California’s mild weather. Started as an agricultural town, Pasadena became famous for its Tournament of Roses Parade begun in 1890 and held every year on New Year’s Day.
Photography		MS0827-P-Passaic_Falls-1902.jpg	MS0827-P-Passaic_Falls-1902.xml	[Passaic Falls, Patterson, New Jersey]	Detroit Photographic Co., Jackson, William Henry, 1843-1942	-	1902	Photochroms	MSS0827, Howard Gottlieb and William H. Jackson Collection	Vanderbilt University Special Collections	Public Domain	Images of natural landmarks were also part of the North American views published by the Detroit Photographic Company. When New York was the nation’s capital, Alexander Hamilton picked Patterson as a site for an industrial city in 1792 based on the Passaic Falls 77-foot drop which held great potential for powering textile production. By the 1880s, Patterson mills produced almost half of all silk made in the U.S.
Photography		MS0827-P-Pikes_Peak-1898.jpg	MS0827-P-Pike's_Peak-1898.xml	[Pike's Peak Avenue, Colorado Springs, Colorado]	Detroit Photographic Co., Jackson, William Henry, 1843-1942	-	1898	Photochroms	MSS0827, Howard Gottlieb and William H. Jackson Collection	Vanderbilt University Special Collections	Public Domain	In 1874, Congress debated civilian versus military control of the four western mapping surveys. Hayden’s Survey, mapping the western territories, joined the U.S. Department of the Interior. Named for explorer Zebulon Pike, the area grew in the 1890s during the last gold rush in the continental U.S. Katharine Lee Bates wrote the song "America the Beautiful" in 1893 after admiring the view from Pikes Peak. At 14,115 feet, it is the highest summit of the Southern Front Range of the Rockies.
Photography		MS0827-P-Point_Sublime-1901.jpg	MS0827-P-Point_Sublime-1901.xml	[Point Sublime, Colorado]	Detroit Photographic Co., Jackson, William Henry, 1843-1942	-	1901	Photochroms, Panoramas	MSS0827, Howard Gottlieb and William H. Jackson Collection	Vanderbilt University Special Collections	Public Domain	After the Civil War, telegraph and railroad companies created new demands for natural resources. The four major western survey expeditions mapped geological features and mineral resources of the Western Territories targeting military posts and exploring canyonlands and territories. In 1870, William Henry Jackson joined Ferdinand Hayden’s group surveying Wyoming and the Western Territories. He eventually settled in Denver, near Point Sublime, where he worked as a landscape photographer.
Photography		MS0827-P-Pulpit_Rock-1900.jpg	MS0827-P-Pulpit_Rock-1900.xml	[Pulpit Rock, Utah]	Detroit Photographic Co., Jackson, William Henry, 1843-1942	-	1900	Photochroms	MSS0827, Howard Gottlieb and William H. Jackson Collection	Vanderbilt University Special Collections	Public Domain	The Union Pacific Railroad tracks visible in the right half of this image connect Pulpit Rock near Echo City with Portland and San Francisco. The town provided coal and water for trains entering Echo Canyon. Echo began as a stopover on the Mormon Trail, becoming a junction between the First Transcontinental Railroad and a spur line to serve silver mines near Park City. Rock formations like this are found throughout the Wasatch Mountains.
Photography		MS0827-P-Selkirk_Mountains-1902.jpg	MS0827-P-Selkirk_Mountains-1902.xml	[Mt. Fox and Mt. Dawson, Selkirk Mountains Alberta Canada]	Detroit Photographic Co., Jackson, William Henry, 1843-1942	-	1902	Photochroms	MSS0827, Howard Gottlieb and William H. Jackson Collection	Vanderbilt University Special Collections	Public Domain	Crossing the Selkirk Mountain Range completed the transcontinental Canadian Pacific Railway in 1885, connecting remote British Columbia by land to the rest of newly-unified Canada. Ten years of reconnaissance surveys on foot and horseback preceded railway construction. Building the railway presented engineers with formidable challenges, like keeping the line clear. About 40 feet of snow fell on this rail line every winter it was in use. No trains ran for months in the first winter of operation.
Photography		MS0827-P-St_Augustine-1898.jpg	MS0827-P-St._Augustine-1898.xml	[Ft. Marion-St. Augustine & Harbor, FL]	Detroit Photographic Co., Jackson, William Henry, 1843-1942	-	1898	Photochroms	MSS0827, Howard Gottlieb and William H. Jackson Collection	Vanderbilt University Special Collections	Public Domain	Completed in 1695, Fort Marion (now Castillo de San Marcos) is the oldest surviving masonry fort in the continental U.S. Engineer Ignazio Daza followed standards for building defensive structures that would withstand cannon projectiles and maximize cannon mounts to repel attackers. The bastion was built to defend St. Augustine against British attack. The coquina shell walls did not splinter into projectiles under cannon fire and when mixed with aggregate, absorbed cannon balls.
Photography		sc.mss.0123.166.jpg	sc.mss.0123.166.xml	[Tennessee Centennial and International Exposition Postcard Main Entrance Gate]		-	1897	Photographic postcards	MSS0123, William Lofland Dudley Papers, Box 166	Vanderbilt University Special Collections	Public Domain	The six-month Tennessee Centennial attracted over one-and-a-half-million tourists to see the “Athens of the South.” Despite extensive railway promotion, attendance was low due to an outbreak of Yellow Fever across the Gulf States. Like San Francisco's Palace of Fine Arts, Nashville's Parthenon was recreated in the 1920s, becoming a landmark.  Souvenirs like these circulated widely in the United States after expositions in Philadelphia (1876) and Chicago (1893).
Photography		sc.mss.0123.171-A.jpg	sc.mss.0123.171-A.xml	[Parthenon Postcard]		-	1897	Photographic postcards	MSS0123, William Lofland Dudley Papers, Box 166	Vanderbilt University Special Collections	Public Domain	The six-month Tennessee Centennial and International Exposition attracted over one-and-a-half-million tourists to see the “Athens of the South.” Despite extensive railway promotion, attendance was low due to an outbreak of Yellow Fever across the Gulf States. Like San Francisco's Palace of Fine Arts, Nashville's Parthenon was recreated in the 1920s, becoming a landmark.  Souvenirs like these circulated widely in the United States after expositions in Philadelphia (1876) and Chicago (1893).
Photography		sc.mss.0123.171-B.jpg	sc.mss.0123.171-B.xml	[Tennessee Centennial and International Exposition Postcard Auditorium and Ponte Rialto]		-	1897	Photographic postcards	MSS0123, William Lofland Dudley Papers, Box 166	Vanderbilt University Special Collections	Public Domain	The six-month Tennessee Centennial attracted over one-and-a-half-million tourists to see the “Athens of the South.” Despite extensive railway promotion, attendance was low due to an outbreak of Yellow Fever across the Gulf States. Like San Francisco's Palace of Fine Arts, Nashville's Parthenon was recreated in the 1920s, becoming a landmark.  Souvenirs like these circulated widely in the United States after expositions in Philadelphia (1876) and Chicago (1893).
Photography		sc.mss.0159.238.jpg	sc.mss.0159.238.xml	[Bachelor of Ugliness Philip H. Porter]		-	1895-1895?	Black-and-white photographs	MSS0159, John Fulton Collection, Number 238	Vanderbilt University Special Collections	Public Domain	University tradition describes this award as a contest for the most popular male student who represented “the ideal of young manhood.” Elected by his peers, the Bachelor of Ugliness was first chosen on Founder’s Day in 1895. In 1898, writers at Phi Delta Theta magazine recalled the winner having the “strongest geographical faction." Although no longer awarded by Vanderbilt. several Tennessee universities continue this tradition today.
Photography		sc.mss.0332.178.jpg	sc.mss.0332.178.xml	[Vanderbilt University Adminstration]		-	unknown	Composite photographs	MSS0332, Edward East Barthell Collection, Number 178	Vanderbilt University Special Collections	Public Domain	Composite images like this one were an early form of Photoshop.  Chancellor Kirkland is flanked by Registrar Mary W. Haggard, and Academic Bursar J.E. Hart.   Medical Department Bursar A.E. Godwin completes the group.
